Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
0.0,2610,2604,,0.0,,,No,,0.0,0.0,0,3.9,0.0,0.0,3.97,BBDD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,350,3401,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1454.0,0.0,0.0,1470.0,BBV,0,Pesos,0.0,0.0,48hs,0
0.0,2070,0,,0.0,,,No,,0.0,0.0,0,4.92,0.0,0.0,0.0,BBVD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2332.5,250,2143,2,2356.5,BANCO COMAFI S.A.,,No,11:49:03,2332.5,2320.5,69735,2315.0,2326.5,2323.5,2333.5,BCS,-1,Pesos,2320.5,-1.53,48hs,30
0.0,50,648,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,7686.0,0.0,0.0,7716.0,BHP,0,Pesos,0.0,0.0,48hs,0
3341.0,100,100,2,3461.5,BANCO COMAFI S.A.,,No,11:54:34,3363.0,3341.0,178173,3342.5,3352.0,3361.8214,3359.0,BIDU,1,Pesos,3363.0,-2.85,48hs,53
0.0,10,5,,0.0,,,No,,0.0,0.0,0,10.95,0.0,0.0,12.85,BIDUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4792.0,1040,25,6,4731.0,BANCO COMAFI S.A.,,No,11:58:57,4800.0,4792.0,388455,4782.0,4796.4167,4797.4678,4804.0,BIIB,-1,Pesos,4798.5,1.43,48hs,81
7960.0,1,14,22,7872.0,BANCO COMAFI S.A.,,No,12:05:27,8025.0,7930.0,1904150,7920.0,7991.3182,7987.9085,7930.0,BIOX,0,Pesos,7930.0,0.74,48hs,238
27.0,1,10,2,27.0,,,No,12:05:26,27.0,27.0,54,27.0,27.0,27.0,30.0,BIOXD,0,Du00f3lar efectivo,27.0,0.0,48hs,2
1826.5,250,504,14,1765.5,Caja de Valores S.A.,,No,12:03:30,1840.0,1805.0,60246,1776.0,1824.75,1823.9343,1807.5,BITF,1,Pesos,1818.0,2.97,48hs,33
0.0,1639,5,,0.0,,,No,,0.0,0.0,0,6.23,0.0,0.0,7.8,BITFD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,100,760,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,6562.5,0.0,0.0,6587.5,BK,0,Pesos,0.0,0.0,48hs,0
